title,description,link,image
Exclusivo: imagens revelam novos detalhes sobre acidente de Juliana Marins na Indonésia,"Domingo, no Fantástico: a revolta dos pais com a reação das autoridades locais; e uma entrevista com o alpinista que arriscou a vida para resgatar o corpo da brasileira.",https://g1.globo.com/fantastico/video/exclusivo-imagens-revelam-novos-detalhes-sobre-acidente-de-juliana-marins-na-indonesia-13715846.ghtml,https://s2-g1.glbimg.com/zba8rg6AX8Lq3Tr3m7jQolQW2E0=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/46/58/13715846
Deputado Daniel Donizet se recusa a fazer teste do bafômetro após ser parado pela Polícia Militar no DF,"Policiais abordaram o parlamentar em caminhonete no Riacho Fundo I, na noite de quinta-feira (26). Segundo a PM, ele foi autuado por recusa ao teste de alcoolemia e liberado após familiar habilitado retirar o veículo. Assessoria não se manifestou.",https://g1.globo.com/df/distrito-federal/noticia/2025/06/27/deputado-daniel-donizet-se-recusa-a-fazer-teste-do-bafometro-apos-ser-parado-pela-policia-militar-no-df.ghtml,https://s2-g1.glbimg.com/xf6h3O4aRP4Xf6343WMsEGaM2rg=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/f/Z/IrFJMdRdyk5GrbD4E1AA/221251cg-54-1-.jpg
Assista ao JAP2 desta sexta (27),Participe pelo (96) 99112-6310,https://g1.globo.com/ap/ao-vivo/assista-ao-jap2-desta-sexta-27.ghtml,https://s2-g1.glbimg.com/Prakow0ZjEBsWLcWm2MWdFSJhOc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/79/35/2923579
Assista ao Boa Noite Espírito Santo,As principais notícias do dia no Espírito Santo.,https://g1.globo.com/es/espirito-santo/ao-vivo/ao-vivo-assista-ao-boa-noite-espirito-santo.ghtml,https://s2-g1.glbimg.com/K-JHF92CwOBJuU_3vGBrXePXClY=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/40/52/12395240
MP diz que guardas que sequestraram suspeito de golpe premeditaram o crime: 'Já falei que vou levar pra favela se não chegar o dinheiro',"A promotoria pediu a condenação dos réus por quatro crimes: cárcere privado, roubo, extorsão e extorsão mediante sequestro. As penas somadas passam de 60 anos de prisão.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/06/27/mp-diz-que-guardas-que-sequestraram-suspeito-de-golpe-premeditaram-o-crime.ghtml,https://s2-g1.glbimg.com/CNCYHduD2HBzwh4pNk3bnD86Xp0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2024/r/p/9E6kYLSwCvJi9lLkK63A/rj2-limpo-20241210-1830-frame-132742.jpeg
Programação da NSC TV ao vivo,"O g1 SC transmite ao vivo, diariamente, os telejornais Bom Dia Santa Catarina (6h), Jornal do Almoço - SC (11h45) e NSC Notícias (19h10).",https://g1.globo.com/sc/santa-catarina/ao-vivo/assista-ao-vivo-aos-telejornais-da-nsc.ghtml,https://s2-g1.glbimg.com/pQK-9sQm8UsSCyoz054Yk507uVs=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/44/55/2145544
Suspeita de envolvimento na morte de casal de pastores dentro de casa no Tocantins é presa em Santa Catarina,"Mulher de 48 anos foi encontrada pela polícia em Joinville (SC). As vítimas são Francilene de Sousa Reis e Silva e Dorvalino das Dores da Silva, mortos a tiros na casa onde moravam.",https://g1.globo.com/to/tocantins/noticia/2025/06/27/suspeita-de-envolvimento-na-morte-de-casal-de-pastores-dentro-de-casa-no-tocantins-e-presa-em-santa-catarina.ghtml,https://s2-g1.glbimg.com/Dbyfbg1NLc3MZ0JOv0pvYrCc0BA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/m/K/XcwZyaTZKzvBJMxXT7gA/whatsapp-image-2025-06-17-at-23.01.00.png
Veja o EPTV 2 Campinas ao vivo,Assista diariamente ao telejornal da EPTV pela internet.,https://g1.globo.com/sp/campinas-regiao/ao-vivo/veja-o-eptv-2-campinas-ao-vivo.ghtml,https://s2-g1.glbimg.com/TfEwjum1ynn7WEb6Y4AwT1GGgtc=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/93/01/12860193
Justiça determina afastamento do deputado Marcos Muller por suspeita de rachadinha,"Em agosto de 2023, a Justiça já havia aceitado a denúncia contra o parlamentar, que se tornou réu pelos crimes de peculato, lavagem de dinheiro e associação criminosa. Os indícios apontam que Muller teria incorporado ao seu patrimônio pelo menos R$ 902 mil durante o período em que exerceu mandato na Assembleia Legislativa do Rio (Alerj).",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/06/27/justica-determina-afastamento-do-deputado-marcos-muller-por-suspeita-de-rachadinha.ghtml,https://s2-g1.glbimg.com/z4FUXqR2NGeXi5hQI3IGqNgc9dM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/d/w/2XhAoyTK68esdJMAVpyA/deputado-marcus-muller.jpg
"Três homens são atropelados durante trabalho de revitalização da RJ-145, em Barra do Piraí","Segundo Comando de Policiamento Rodoviário, as vítimas estão fora de perigo.",https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2025/06/27/tres-homens-sao-atropelados-durante-trabalho-de-revitalizacao-da-rj-145-em-barra-do-pirai.ghtml,https://s2-g1.glbimg.com/SAbOT9qBvyU_--2xvONQlcb3Ybw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/w/j/17c85zTEWcKQJKkZQ1pw/f3c04c62-ff8d-45d8-b98a-bc3b83b56bb6.jfif
Modelo do ES faz história ao vencer o Miss Supranational 2025 e conquistar o 1º título do Brasil,"Modelo Eduarda Braum, de 24 anos, é natural de Afonso Cláudio, no interior do Espírito Santo. Ela foi coroada nesta sexta (27), em competição na Polônia.",https://g1.globo.com/es/espirito-santo/noticia/2025/06/27/modelo-do-es-faz-historia-ao-vencer-o-miss-supranational-2025-e-conquistar-o-1o-titulo-do-brasil.ghtml,https://s2-g1.glbimg.com/A3Eyumeo9w7rEMvWzBFs-JwDS3Q=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/t/4/e9DpnoQrOdCOKfJDuBSw/eduarda-braum-como-miss-supranational-2789951-article.jpg
Fortaleça sua liderança: Sebrae Ceará lança programa Lidere para 2025,"O Lidere oferece uma combinação poderosa de teoria, prática e acompanhamento individual com 32 horas de workshops presenciais.",https://g1.globo.com/ce/ceara/especial-publicitario/sebrae-ceara/inovacao-e-negocios/noticia/2025/06/27/fortaleca-sua-lideranca-sebrae-ceara-lanca-programa-lidere-para-2025.ghtml,https://s2-g1.glbimg.com/k4Wf9AG6103xj2jnMyU2Qb_lM6w=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/6/M/hdMJm9T7uhP346735qWw/lidere.png
Polícia apreende 30 animais abatidos e multa caçador em R$ 45 mil no Sul do Piauí,"Os animais são de espécies ameaçadas como tatu-bola, jacutinga, zabelê e caititu. A operação ocorreu nos parques nacionais Serra das Confusões e Serra da Capivara.",https://g1.globo.com/pi/piaui/noticia/2025/06/27/policia-apreende-30-animais-abatidos-e-multa-cacador-em-r-45-mil-no-sul-do-piaui.ghtml,https://s2-g1.glbimg.com/DkJRDvHHh2n9u368p0wlPX4Fkno=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/7/l/SvnxPKQqSS9UiPXCBW2Q/padrao-imagem-g1-30-.png
"Operação 'Eixo Duplo' prende nove pessoas no combate ao tráfico de drogas em Passos, MG","Ao todo, nove pessoas foram presas, sendo duas em flagrante.",https://g1.globo.com/mg/sul-de-minas/noticia/2025/06/27/operacao-eixo-duplo-prende-nove-pessoas-no-combate-ao-trafico-de-drogas-em-passos-mg.ghtml,https://s2-g1.glbimg.com/wiIJ2Xc6PZw8TrWqPgvYBRI8Klk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/Y/T/rkvcxdRoO7mNg59ctT6w/operacao.png
Dupla é presa após roubo de carga e perseguição em Belém,Veículo usado no crime e parte dos produtos roubados foram recuperados; suspeitos têm passagens anteriores pelo sistema prisional.,https://g1.globo.com/pa/para/noticia/2025/06/27/dupla-e-presa-apos-roubo-de-carga-e-perseguicao-em-belem.ghtml,https://s2-g1.glbimg.com/oGTJJNNf4cj9j4q-hw8rRFEBcos=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/g/C/IP8N3oTg6LmpiOBQXBiA/whatsapp-image-2025-06-27-at-18.06.25.jpeg
Cresce número de mães acima dos 30 anos em Campinas; grupo responde por 53% dos nascimentos,"Em 2010, grupo respondia por 43,3% dos nascidos na metrópole. Dados do Censo 2022, divulgados nesta sexta (27), consideram nascimentos nos últimos 12 meses antes da realização da pesquisa.",https://g1.globo.com/sp/campinas-regiao/noticia/2025/06/27/cresce-numero-de-maes-acima-dos-30-anos-em-campinas-grupo-responde-por-53percent-dos-nascimentos.ghtml,https://s2-g1.glbimg.com/qvcEpOW0SEfdFeJxgVFC4wV2NLg=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2023/q/v/WYq1NrRAekND9qW5f6KQ/ginecologista-realizando-consulta-de-ultra-som.jpg
Cheia dos rios avança no Amazonas e já atinge mais de 500 mil pessoas,"Afetados enfrentam dificuldades de locomoção, perdas na produção rural e inundações em suas casas. Consolidado também indica que 40 dos 62 municípios do Amazonas estão em situação de emergência devido ao fenômeno.",https://g1.globo.com/am/amazonas/noticia/2025/06/27/cheia-dos-rios-avanca-no-amazonas-e-ja-atinge-mais-de-500-mil-pessoas.ghtml,https://s2-g1.glbimg.com/fSuvuGyJjGesCrxhgnnmc20OXZc=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/T/w/zmQtLqTSKKwd2x5Fsp7A/captura-de-tela-2025-06-14-181952.png
Hospital Unimed Resende recebe visita de alta cúpula do exército brasileiro,O Hospital da Unimed Resende teve a honra de receber uma visita técnica de representantes de alto escalão do Exército Brasileiro,https://g1.globo.com/rj/sul-do-rio-costa-verde/especial-publicitario/unimed-resende/unimed-resende/noticia/2025/06/27/hospital-unimed-resende-recebe-visita-de-alta-cupula-do-exercito-brasileiro.ghtml,https://s2-g1.glbimg.com/zaaCNNOH27eF61_h5sLaZtDJaHk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/s/A/Hvq8lyT5AHItBncaxOiQ/foto-hur.png
Governo regulamenta funcionamento do Conselho Estadual de Comunicação,Órgão será espaço de participação social e combate à desinformação em Alagoas,https://g1.globo.com/al/alagoas/especial-publicitario/secom-secretaria-de-comunicacao-social/juntos-por-uma-alagoas-de-todos/post/2025/06/27/governo-regulamenta-funcionamento-do-conselho-estadual-de-comunicacao.ghtml,https://s2-g1.glbimg.com/ZhXg_Q4CqUD2o7MSbCpUlZ7ybec=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/l/o/Bq1MfXQlASYfB8Pb3dJg/governador-paulo-dantas-reativa-conselho-estadual-de-comunicacao-social.jpeg
VÍDEO: homem suspeito de matar ex-namorada é visto com faca na mão em rua após crime em MT,"Vítima foi identificada como Andréia Ferreira de Souza, de 31 anos. Wanderson da Silva Ferreira foi preso, após horas foragido.",https://g1.globo.com/mt/mato-grosso/noticia/2025/06/27/video-homem-suspeito-de-matar-ex-namorada-e-visto-com-faca-na-mao-em-rua-apos-crime-em-mt.ghtml,https://s2-g1.glbimg.com/0bMJf6MDzaqWN3YQCML_0fXP45c=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/29/57/13715729
"Caminhão derruba árvore, atinge dois carros e duas motos e deixa três pessoas feridas, em Campina Grande",As três pessoas feridas com a colisão do caminhão foram levadas para o Hospital de Trauma de Campina Grande e estão com quadro clínico estável.,https://g1.globo.com/pb/paraiba/noticia/2025/06/27/caminhao-derruba-arvore-atinge-dois-carros-e-duas-motos-e-deixa-tres-pessoas-feridas-em-campina-grande.ghtml,https://s2-g1.glbimg.com/75XiZTvTZ4eFAYEqAw6dIlCsa9I=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/l/P/azhBMLSZybhD8DNjPQRQ/whatsapp-image-2025-06-27-at-17.55.48.jpeg
"Com escola de samba, banda e coquetel, Alesp homenageia 'aposentado' Milton Leite, e União Brasil mira na sucessão de Tarcísio","Aliados do presidente do União Brasil dizem que ele vai abandonar a aposentadoria para 'arrumar a casa' e pôr fim às disputas pela sucessão do governo de São Paulo no próximo ano, caso Tarcísio resolva concorrer à Presidência da República.",https://g1.globo.com/sp/sao-paulo/noticia/2025/06/27/com-escola-de-samba-banda-e-coquetel-alesp-homenageia-aposentado-milton-leite-e-uniao-brasil-mira-na-sucessao-de-tarcisio-em-2026.ghtml,https://s2-g1.glbimg.com/jqBQ-L9CrShpAQ-pQVXAzVARQww=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/D/n/ePkmCCRPGw0CwW8g6jXQ/54618033663-8419a1b859-k.jpg
"Marido esfaqueia mulher na frente de base da PM, é preso e morre em cela no RN","Segundo polícia, ele se suicidou na cela da delegacia após ser preso em Marcelino Vieira, no Alto Oeste potiguar. Ele perseguiu esposa e desferiu golpes de faca contra ela.",https://g1.globo.com/rn/rio-grande-do-norte/noticia/2025/06/27/marido-esfaqueia-mulher-base-pm-morte-cela.ghtml,https://s2-g1.glbimg.com/GOCUxMpEQ7gXATHKQK8n7aS21W0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/H/r/Lj6sxpTTeSvqf2Zk9g1A/1234567.jpg
Polícia Civil apreende armas e munições em imóvel de Mairinque,"Dono do armamento não estava em casa, de acordo com a polícia o homem é investigado por crimes de violência doméstica. O caso ocorreu na manhã desta sexta-feira (27), em Mairinque (SP).",https://g1.globo.com/sp/sorocaba-jundiai/noticia/2025/06/27/policia-civil-apreende-armas-e-municoes-em-imovel-de-mairinque.ghtml,https://s2-g1.glbimg.com/pR4c1u4BZMflNZCjeDW7eGS07Ak=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/B/m/0tey8zQbAuUlmEzHGBcQ/imagem-do-whatsapp-de-2025-06-27-a-s-15.32.42-0728a8c3.jpg
Novas regras de construção em Itanhaém ampliam potencial econômico da cidade,Evento com empresários marcou o lançamento da nova legislação urbanística da cidade,https://g1.globo.com/sp/santos-regiao/especial-publicitario/associacao-comercial-de-itanhem/noticia/2025/06/27/novas-regras-de-construcao-em-itanhaem-ampliam-potencial-economico-da-cidade.ghtml,https://s2-g1.glbimg.com/mi-5pkgMj2-nOKgMdTsmbFr7ifM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/M/9/ja8MrZRNeGVD5ltgU8sQ/o-encontro-debate-tratou-das-novas-regras-que-regulamentam-a-construcao-civil-em-itanhaem-credito-prefeitura-de-itanhaem.jpg
Bragança Paulista lança PSA Animal para incentivar lar temporário de animais,"A ação visa proporcionar mais autonomia, bem-estar e dignidade às pessoas com perda auditiva.",https://g1.globo.com/sp/vale-do-paraiba-regiao/especial-publicitario/prefeitura-de-braganca-paulista/noticia/2025/06/27/braganca-paulista-lanca-psa-animal-para-incentivar-lar-temporario-de-animais.ghtml,https://s2-g1.glbimg.com/xDQ0IMiibCUQWyEza1bPp5-P1o8=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/1/X/8neJQ7RXubIObk5nX05A/psa-animal.jpeg
Prefeitura de Taubaté entrega unidade de assistência social após reforma,Unidade do São Gonçalo atende 4.373 famílias e agora reabre portas para a população,https://g1.globo.com/sp/vale-do-paraiba-regiao/especial-publicitario/prefeitura-de-taubate/nosso-caminho-e-o-progresso/noticia/2025/06/27/prefeitura-de-taubate-entrega-unidade-de-assistencia-social-apos-reforma.ghtml,https://s2-g1.glbimg.com/Or1aaon_frZxlSZgfbEHuiaPYlo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/g/i/VwzoLrR4aDXvGPEpROMA/imagem-.jpg
SindmetalSJC inicia Campanha Salarial reivindicando 11% de aumento,Pauta de reivindicações também inclui estabilidade e redução da jornada,https://g1.globo.com/sp/vale-do-paraiba-regiao/especial-publicitario/sindicato-dos-metalurgicos-de-sao-jose-dos-campos-e-regiao/noticia/2025/06/27/sindmetalsjc-inicia-campanha-salarial-reivindicando-11percent-de-aumento.ghtml,https://s2-g1.glbimg.com/Rk_fdAVEiUAqZi7e81Iuwz6r5us=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/5/s/3eQ0EjQ9qwD062VBhL3w/captura-de-tela-2025-06-27-165815.png
Unimed Resende mantém certificação ISO 9001 e reforça compromisso com excelência,"Em 2025, a operadora segue firme em sua missão de superar expectativas e oferecer soluções ainda melhores para os clientes Unimed",https://g1.globo.com/rj/sul-do-rio-costa-verde/especial-publicitario/unimed-resende/unimed-resende/noticia/2025/06/27/unimed-resende-mantem-certificacao-iso-9001-e-reforca-compromisso-com-excelencia.ghtml,https://s2-g1.glbimg.com/SDKnLObTIz7OUrBYb-PNF8BML9A=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/d/0/61MLWPQHiHLAQH4x1n6A/dji-0617.jpg
AO VIVO: Assista ao GR2,"Acompanhe o GR2 desta sexta-feira (27), com apresentação de João Barbosa",https://g1.globo.com/pe/petrolina-regiao/ao-vivo/ao-vivo-assista-ao-gr2.ghtml,https://s2-g1.glbimg.com/Jn2iAdu488DGE6tD1ILPFCuPl_k=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/15/87/5768715
